Voter ID,County,Constituency,Ward,Region,Age,Gender,Registered Party,Voting Turnout,Year,Presidential Vote,MP Vote,MCA Vote
VOTER08337,Nyeri,Constituency 9,Ward 4,Central,50,Male,UDA,Yes,2022,UDA,Wiper,UDA
VOTER08338,Machakos,Constituency 8,Ward 1,Eastern,36,Female,Wiper,Yes,2013,UDA,ODM,Kanu
VOTER08339,Nairobi,Constituency 6,Ward 3,Nairobi,73,Female,UDA,Yes,2013,UDA,Kanu,ODM
VOTER08340,Nairobi,Constituency 8,Ward 3,Nairobi,81,Male,UDA,Yes,2013,UDA,ODM,Independent
VOTER08341,Tharaka Nithi,Constituency 5,Ward 3,Eastern,67,Female,Wiper,Yes,2017,Wiper,ODM,Jubilee
VOTER08342,Nyamira,Constituency 4,Ward 5,Nyanza,36,Male,ODM,Yes,2022,ODM,Jubilee,Wiper
VOTER08343,Busia,Constituency 7,Ward 4,Western,43,Female,ODM,Yes,2022,ODM,Wiper,Jubilee
VOTER08344,Nyamira,Constituency 6,Ward 5,Nyanza,53,Male,ODM,No,2017,ODM,Independent,Jubilee
VOTER08345,Narok,Constituency 2,Ward 3,Rift Valley,82,Male,UDA,No,2022,UDA,Kanu,Independent
VOTER08346,Nairobi,Constituency 7,Ward 4,Nairobi,38,Female,ODM,Yes,2013,ODM,Wiper,ODM
VOTER08347,Vihiga,Constituency 3,Ward 1,Western,70,Male,ODM,Yes,2013,UDA,ODM,Wiper
VOTER08348,Bomet,Constituency 4,Ward 2,Rift Valley,68,Female,UDA,Yes,2013,UDA,Wiper,Kanu
VOTER08349,Migori,Constituency 1,Ward 5,Nyanza,29,Female,ODM,No,2022,ODM,ODM,ODM
VOTER08350,Busia,Constituency 8,Ward 1,Western,49,Female,ODM,No,2022,UDA,ODM,UDA
VOTER08351,Siaya,Constituency 5,Ward 5,Nyanza,39,Male,ODM,Yes,2013,ODM,Jubilee,Kanu
VOTER08352,Nairobi,Constituency 10,Ward 5,Nairobi,68,Female,ODM,Yes,2013,UDA,ODM,UDA
VOTER08353,Machakos,Constituency 9,Ward 4,Eastern,41,Male,Wiper,Yes,2013,Wiper,UDA,Kanu
VOTER08354,Homa Bay,Constituency 10,Ward 1,Nyanza,56,Female,ODM,Yes,2017,ODM,Jubilee,UDA
VOTER08355,Wajir,Constituency 1,Ward 3,North Eastern,69,Male,UDA,Yes,2022,UDA,UDA,Jubilee
VOTER08356,Uasin Gishu,Constituency 7,Ward 4,Rift Valley,44,Female,UDA,Yes,2022,UDA,UDA,Wiper
VOTER08357,Wajir,Constituency 2,Ward 3,North Eastern,69,Male,UDA,Yes,2013,Jubilee,Kanu,Wiper
VOTER08358,Lamu,Constituency 2,Ward 1,Coast,21,Male,ODM,No,2022,UDA,ODM,Kanu
VOTER08359,Vihiga,Constituency 8,Ward 2,Western,70,Female,ODM,Yes,2017,ODM,Jubilee,UDA
VOTER08360,Nairobi,Constituency 5,Ward 3,Nairobi,35,Female,ODM,No,2013,ODM,ODM,Kanu
VOTER08361,Nyandarua,Constituency 1,Ward 4,Central,33,Male,UDA,Yes,2017,UDA,Independent,Kanu
VOTER08362,Baringo,Constituency 1,Ward 4,Rift Valley,31,Male,UDA,No,2017,UDA,Jubilee,Kanu
VOTER08363,Tharaka Nithi,Constituency 5,Ward 3,Eastern,77,Male,Wiper,Yes,2013,UDA,ODM,ODM
VOTER08364,Busia,Constituency 6,Ward 1,Western,24,Female,ODM,Yes,2013,UDA,Wiper,UDA
VOTER08365,Siaya,Constituency 9,Ward 5,Nyanza,41,Male,ODM,Yes,2013,ODM,Wiper,ODM
VOTER08366,Kisii,Constituency 10,Ward 5,Nyanza,90,Male,ODM,Yes,2022,ODM,Kanu,UDA
VOTER08367,Mombasa,Constituency 1,Ward 5,Coast,54,Female,ODM,Yes,2013,ODM,Jubilee,Kanu
VOTER08368,Lamu,Constituency 8,Ward 5,Coast,86,Female,ODM,Yes,2022,UDA,Kanu,UDA
VOTER08369,Meru,Constituency 8,Ward 2,Eastern,74,Male,UDA,Yes,2022,Wiper,Kanu,Independent
VOTER08370,Bomet,Constituency 7,Ward 2,Rift Valley,62,Male,UDA,No,2022,UDA,Jubilee,Independent
VOTER08371,Mandera,Constituency 2,Ward 4,North Eastern,44,Male,ODM,Yes,2022,ODM,Kanu,ODM
VOTER08372,Uasin Gishu,Constituency 9,Ward 4,Rift Valley,39,Female,UDA,Yes,2022,UDA,UDA,Independent
VOTER08373,Uasin Gishu,Constituency 9,Ward 1,Rift Valley,42,Female,UDA,Yes,2017,UDA,UDA,Wiper
VOTER08374,Meru,Constituency 6,Ward 3,Eastern,81,Female,Wiper,Yes,2013,UDA,ODM,Kanu
VOTER08375,Bomet,Constituency 10,Ward 1,Rift Valley,19,Female,UDA,No,2017,UDA,ODM,Independent
VOTER08376,Homa Bay,Constituency 6,Ward 5,Nyanza,32,Female,ODM,No,2013,ODM,ODM,ODM
VOTER08377,Tana River,Constituency 8,Ward 5,Coast,51,Female,UDA,No,2013,UDA,Kanu,Jubilee
VOTER08378,Nyamira,Constituency 3,Ward 2,Nyanza,50,Female,ODM,No,2017,ODM,Independent,Jubilee
VOTER08379,Homa Bay,Constituency 1,Ward 3,Nyanza,82,Female,ODM,No,2022,ODM,Wiper,Wiper
VOTER08380,Kakamega,Constituency 4,Ward 1,Western,48,Female,ODM,No,2013,ODM,ODM,Kanu
VOTER08381,Baringo,Constituency 5,Ward 1,Rift Valley,41,Male,UDA,No,2017,UDA,UDA,Kanu
VOTER08382,Bomet,Constituency 7,Ward 2,Rift Valley,59,Female,UDA,No,2013,UDA,Independent,Wiper
VOTER08383,Isiolo,Constituency 6,Ward 3,Eastern,23,Female,Wiper,No,2022,UDA,UDA,Jubilee
VOTER08384,Mandera,Constituency 2,Ward 1,North Eastern,47,Male,ODM,Yes,2017,Jubilee,Jubilee,Wiper
VOTER08385,Makueni,Constituency 6,Ward 4,Eastern,89,Male,UDA,No,2013,UDA,Kanu,Jubilee
VOTER08386,Nairobi,Constituency 7,Ward 3,Nairobi,59,Male,ODM,Yes,2013,UDA,Jubilee,Wiper
VOTER08387,Tana River,Constituency 2,Ward 5,Coast,53,Male,UDA,No,2013,ODM,Wiper,Wiper
VOTER08388,Garissa,Constituency 10,Ward 1,North Eastern,25,Male,UDA,Yes,2017,ODM,Independent,Independent
VOTER08389,Kisumu,Constituency 10,Ward 2,Nyanza,74,Male,ODM,Yes,2017,ODM,Wiper,Jubilee
VOTER08390,Vihiga,Constituency 10,Ward 2,Western,40,Female,ODM,Yes,2017,UDA,ODM,ODM
VOTER08391,Mombasa,Constituency 9,Ward 3,Coast,87,Female,ODM,Yes,2013,ODM,Kanu,Independent
VOTER08392,Isiolo,Constituency 3,Ward 1,Eastern,73,Female,Wiper,Yes,2022,UDA,ODM,Wiper
VOTER08393,Narok,Constituency 4,Ward 2,Rift Valley,59,Male,UDA,Yes,2017,UDA,Jubilee,ODM
VOTER08394,Kericho,Constituency 3,Ward 4,Rift Valley,88,Male,UDA,Yes,2013,UDA,Independent,Independent
VOTER08395,Bungoma,Constituency 8,Ward 1,Western,35,Male,ODM,Yes,2013,ODM,Jubilee,UDA
VOTER08396,Garissa,Constituency 6,Ward 3,North Eastern,56,Male,UDA,Yes,2022,UDA,Independent,Kanu
VOTER08397,Mombasa,Constituency 6,Ward 2,Coast,48,Female,ODM,No,2022,ODM,Independent,Independent
VOTER08398,Mandera,Constituency 3,Ward 4,North Eastern,65,Male,ODM,No,2022,Jubilee,ODM,UDA
VOTER08399,Busia,Constituency 4,Ward 4,Western,51,Female,ODM,Yes,2022,UDA,Wiper,Wiper
VOTER08400,Nairobi,Constituency 4,Ward 2,Nairobi,70,Male,UDA,Yes,2022,UDA,Wiper,ODM
VOTER08401,Nyeri,Constituency 9,Ward 1,Central,28,Male,UDA,Yes,2017,UDA,Wiper,Independent
VOTER08402,Kisumu,Constituency 1,Ward 3,Nyanza,69,Female,ODM,No,2022,ODM,Independent,ODM
VOTER08403,Lamu,Constituency 1,Ward 4,Coast,67,Female,ODM,Yes,2013,ODM,Independent,Jubilee
VOTER08404,Kilifi,Constituency 4,Ward 3,Coast,49,Female,ODM,Yes,2017,ODM,UDA,Jubilee
VOTER08405,Taita Taveta,Constituency 5,Ward 3,Coast,60,Female,ODM,Yes,2022,ODM,Kanu,ODM
VOTER08406,Garissa,Constituency 2,Ward 1,North Eastern,83,Male,ODM,Yes,2017,Jubilee,Independent,Kanu
VOTER08407,Kirinyaga,Constituency 2,Ward 5,Central,70,Female,UDA,Yes,2017,UDA,Kanu,Jubilee
VOTER08408,Isiolo,Constituency 5,Ward 5,Eastern,88,Male,Wiper,Yes,2022,Wiper,Independent,ODM
VOTER08409,Kirinyaga,Constituency 4,Ward 2,Central,32,Female,UDA,No,2022,UDA,Wiper,ODM
VOTER08410,Machakos,Constituency 5,Ward 1,Eastern,34,Female,UDA,Yes,2017,UDA,UDA,Kanu
VOTER08411,Nairobi,Constituency 6,Ward 2,Nairobi,82,Male,ODM,Yes,2022,ODM,Kanu,Kanu
VOTER08412,Machakos,Constituency 2,Ward 1,Eastern,65,Male,Wiper,Yes,2022,Wiper,Jubilee,Kanu
VOTER08413,Bungoma,Constituency 6,Ward 4,Western,77,Female,Ford Kenya,Yes,2022,UDA,Wiper,ODM
VOTER08414,Homa Bay,Constituency 6,Ward 1,Nyanza,46,Male,ODM,No,2022,ODM,Wiper,Wiper
VOTER08415,Mandera,Constituency 2,Ward 4,North Eastern,46,Male,Jubilee,Yes,2013,UDA,UDA,Jubilee
VOTER08416,Narok,Constituency 8,Ward 2,Rift Valley,55,Female,UDA,Yes,2017,UDA,Jubilee,ODM
VOTER08417,Kitui,Constituency 10,Ward 4,Eastern,84,Female,Wiper,Yes,2013,Wiper,UDA,Independent
VOTER08418,Uasin Gishu,Constituency 5,Ward 2,Rift Valley,49,Male,UDA,No,2022,UDA,UDA,Kanu
VOTER08419,Taita Taveta,Constituency 8,Ward 2,Coast,66,Male,ODM,Yes,2022,ODM,ODM,UDA
VOTER08420,Mandera,Constituency 10,Ward 1,North Eastern,41,Male,Jubilee,Yes,2017,ODM,Wiper,ODM
VOTER08421,Tharaka Nithi,Constituency 10,Ward 4,Eastern,33,Female,Wiper,Yes,2022,Wiper,Wiper,Independent
VOTER08422,Nairobi,Constituency 4,Ward 5,Nairobi,85,Male,UDA,Yes,2013,UDA,Jubilee,UDA
VOTER08423,Kisii,Constituency 3,Ward 2,Nyanza,27,Female,ODM,Yes,2017,ODM,ODM,Jubilee
VOTER08424,Nyeri,Constituency 9,Ward 1,Central,83,Male,UDA,Yes,2013,UDA,UDA,Independent
VOTER08425,Kirinyaga,Constituency 1,Ward 2,Central,59,Male,UDA,Yes,2022,UDA,Independent,Independent
VOTER08426,Kirinyaga,Constituency 5,Ward 4,Central,90,Female,UDA,Yes,2022,UDA,Independent,Jubilee
VOTER08427,Taita Taveta,Constituency 7,Ward 4,Coast,61,Female,ODM,No,2017,UDA,Kanu,Independent
VOTER08428,Embu,Constituency 6,Ward 5,Central,61,Female,UDA,Yes,2017,UDA,ODM,Jubilee
VOTER08429,Garissa,Constituency 9,Ward 2,North Eastern,41,Female,UDA,Yes,2013,ODM,UDA,UDA
VOTER08430,Nairobi,Constituency 3,Ward 4,Nairobi,71,Male,ODM,No,2022,ODM,Kanu,UDA
VOTER08431,Migori,Constituency 3,Ward 4,Nyanza,52,Male,ODM,Yes,2017,ODM,Kanu,Jubilee
VOTER08432,Migori,Constituency 4,Ward 3,Nyanza,20,Female,ODM,Yes,2022,ODM,Jubilee,Kanu
VOTER08433,Vihiga,Constituency 10,Ward 4,Western,83,Male,ODM,Yes,2013,Ford Kenya,Kanu,Independent
VOTER08434,Kilifi,Constituency 8,Ward 2,Coast,80,Male,UDA,Yes,2017,ODM,Wiper,ODM
VOTER08435,Busia,Constituency 7,Ward 1,Western,23,Male,ODM,Yes,2017,UDA,Kanu,Wiper
VOTER08436,Wajir,Constituency 3,Ward 4,North Eastern,40,Female,ODM,Yes,2022,UDA,Wiper,Kanu
VOTER08437,Migori,Constituency 9,Ward 5,Nyanza,29,Male,ODM,Yes,2017,ODM,Jubilee,ODM
VOTER08438,Garissa,Constituency 5,Ward 2,North Eastern,22,Male,UDA,Yes,2022,ODM,Wiper,Independent
VOTER08439,Vihiga,Constituency 9,Ward 1,Western,81,Male,UDA,No,2017,ODM,Kanu,UDA
VOTER08440,Busia,Constituency 9,Ward 2,Western,36,Female,UDA,Yes,2022,ODM,Jubilee,Jubilee
VOTER08441,Kericho,Constituency 6,Ward 3,Rift Valley,42,Female,UDA,Yes,2022,UDA,Wiper,Wiper
VOTER08442,Embu,Constituency 8,Ward 2,Central,82,Male,UDA,Yes,2022,UDA,Independent,UDA
VOTER08443,Kisii,Constituency 2,Ward 1,Nyanza,20,Male,ODM,No,2022,ODM,UDA,ODM
VOTER08444,Kirinyaga,Constituency 3,Ward 1,Central,71,Male,UDA,Yes,2017,UDA,Independent,Jubilee
VOTER08445,Kilifi,Constituency 5,Ward 1,Coast,50,Male,UDA,Yes,2013,UDA,ODM,UDA
VOTER08446,Wajir,Constituency 5,Ward 4,North Eastern,34,Male,UDA,Yes,2017,ODM,UDA,Wiper
VOTER08447,Homa Bay,Constituency 9,Ward 2,Nyanza,75,Female,ODM,Yes,2013,ODM,Kanu,Independent
VOTER08448,Nyamira,Constituency 9,Ward 4,Nyanza,19,Female,ODM,Yes,2022,ODM,Jubilee,Kanu
VOTER08449,Lamu,Constituency 10,Ward 4,Coast,88,Female,UDA,No,2013,ODM,Kanu,Wiper
VOTER08450,Mandera,Constituency 2,Ward 4,North Eastern,85,Female,UDA,Yes,2022,Jubilee,Independent,UDA
VOTER08451,Narok,Constituency 5,Ward 4,Rift Valley,68,Male,UDA,Yes,2022,UDA,Jubilee,Kanu
VOTER08452,Nairobi,Constituency 10,Ward 1,Nairobi,69,Male,ODM,No,2017,UDA,Independent,Wiper
VOTER08453,Isiolo,Constituency 4,Ward 1,Eastern,24,Male,UDA,Yes,2022,UDA,Jubilee,Jubilee
VOTER08454,Homa Bay,Constituency 2,Ward 5,Nyanza,30,Male,ODM,Yes,2017,ODM,Independent,Wiper
VOTER08455,Bungoma,Constituency 5,Ward 4,Western,80,Female,ODM,No,2017,ODM,Kanu,Kanu
VOTER08456,Meru,Constituency 7,Ward 3,Eastern,62,Male,Wiper,Yes,2017,UDA,UDA,Jubilee
VOTER08457,Nairobi,Constituency 2,Ward 1,Nairobi,38,Male,ODM,No,2022,ODM,Wiper,Wiper
VOTER08458,Nairobi,Constituency 4,Ward 4,Nairobi,29,Male,UDA,Yes,2017,ODM,Jubilee,UDA
VOTER08459,Tharaka Nithi,Constituency 6,Ward 5,Eastern,89,Male,UDA,Yes,2022,Wiper,ODM,Jubilee
VOTER08460,Migori,Constituency 7,Ward 2,Nyanza,52,Female,ODM,Yes,2013,ODM,Independent,Wiper
VOTER08461,Garissa,Constituency 3,Ward 3,North Eastern,43,Male,UDA,No,2022,Jubilee,Kanu,Wiper
VOTER08462,Mandera,Constituency 2,Ward 1,North Eastern,41,Male,ODM,Yes,2013,UDA,Independent,ODM
VOTER08463,Kakamega,Constituency 8,Ward 3,Western,31,Female,ODM,Yes,2017,Ford Kenya,Jubilee,ODM
VOTER08464,Nairobi,Constituency 1,Ward 3,Nairobi,87,Male,ODM,Yes,2013,UDA,Wiper,UDA
VOTER08465,Tana River,Constituency 8,Ward 3,Coast,48,Female,ODM,No,2013,UDA,ODM,Jubilee
VOTER08466,Taita Taveta,Constituency 7,Ward 5,Coast,62,Female,ODM,No,2022,ODM,UDA,Jubilee
VOTER08467,Vihiga,Constituency 10,Ward 2,Western,25,Female,ODM,No,2017,UDA,Independent,Jubilee
VOTER08468,Kiambu,Constituency 4,Ward 3,Central,30,Female,UDA,Yes,2013,UDA,Jubilee,Independent
VOTER08469,Baringo,Constituency 5,Ward 3,Rift Valley,50,Male,UDA,Yes,2013,UDA,Kanu,Wiper
VOTER08470,Nyandarua,Constituency 7,Ward 3,Central,65,Male,UDA,Yes,2013,UDA,ODM,UDA
VOTER08471,Nairobi,Constituency 8,Ward 4,Nairobi,69,Female,ODM,Yes,2013,UDA,UDA,Wiper
VOTER08472,Migori,Constituency 4,Ward 2,Nyanza,69,Male,ODM,Yes,2017,ODM,Wiper,Independent
VOTER08473,Mombasa,Constituency 3,Ward 3,Coast,88,Male,UDA,Yes,2017,ODM,Kanu,ODM
VOTER08474,Nairobi,Constituency 7,Ward 2,Nairobi,84,Male,ODM,No,2017,UDA,Wiper,Jubilee
VOTER08475,Vihiga,Constituency 9,Ward 4,Western,69,Female,ODM,No,2022,ODM,Independent,Wiper
VOTER08476,Nairobi,Constituency 4,Ward 2,Nairobi,29,Male,UDA,Yes,2017,UDA,Kanu,UDA
VOTER08477,Kiambu,Constituency 10,Ward 2,Central,78,Female,UDA,Yes,2013,UDA,UDA,Jubilee
VOTER08478,Narok,Constituency 9,Ward 1,Rift Valley,24,Male,UDA,Yes,2017,UDA,Kanu,Jubilee
VOTER08479,Tana River,Constituency 4,Ward 2,Coast,59,Male,UDA,Yes,2013,UDA,Independent,ODM
VOTER08480,Taita Taveta,Constituency 9,Ward 2,Coast,76,Male,ODM,Yes,2017,ODM,Wiper,UDA
VOTER08481,Nairobi,Constituency 9,Ward 4,Nairobi,57,Female,ODM,Yes,2022,ODM,Independent,Wiper
VOTER08482,Lamu,Constituency 2,Ward 2,Coast,90,Female,ODM,No,2017,UDA,Independent,UDA
VOTER08483,Migori,Constituency 10,Ward 1,Nyanza,34,Female,ODM,Yes,2017,ODM,UDA,ODM
VOTER08484,Bungoma,Constituency 9,Ward 1,Western,73,Female,Ford Kenya,Yes,2017,ODM,Kanu,UDA
VOTER08485,Nyeri,Constituency 4,Ward 1,Central,41,Female,UDA,No,2022,UDA,ODM,ODM
VOTER08486,Nyamira,Constituency 1,Ward 4,Nyanza,74,Male,ODM,Yes,2017,ODM,Independent,Wiper
VOTER08487,Murang'a,Constituency 2,Ward 2,Central,83,Female,UDA,No,2022,UDA,Independent,ODM
VOTER08488,Kisumu,Constituency 5,Ward 4,Nyanza,61,Male,ODM,Yes,2017,ODM,Kanu,Jubilee
VOTER08489,Taita Taveta,Constituency 9,Ward 4,Coast,42,Male,UDA,No,2013,UDA,UDA,Independent
VOTER08490,Kakamega,Constituency 8,Ward 3,Western,76,Male,ODM,Yes,2017,Ford Kenya,Jubilee,UDA
VOTER08491,Siaya,Constituency 5,Ward 2,Nyanza,89,Female,ODM,Yes,2022,ODM,Jubilee,Independent
VOTER08492,Kwale,Constituency 7,Ward 5,Coast,67,Female,ODM,Yes,2017,ODM,Independent,Wiper
VOTER08493,Narok,Constituency 2,Ward 3,Rift Valley,77,Female,UDA,Yes,2013,UDA,UDA,Jubilee
VOTER08494,Mandera,Constituency 2,Ward 1,North Eastern,63,Male,ODM,Yes,2017,UDA,Wiper,Wiper
VOTER08495,Garissa,Constituency 10,Ward 3,North Eastern,54,Female,ODM,Yes,2017,UDA,Independent,ODM
VOTER08496,Busia,Constituency 3,Ward 4,Western,80,Male,UDA,Yes,2022,ODM,Kanu,Independent
VOTER08497,Wajir,Constituency 1,Ward 1,North Eastern,26,Female,UDA,Yes,2022,Jubilee,Kanu,Independent
VOTER08498,Murang'a,Constituency 6,Ward 4,Central,74,Female,UDA,Yes,2013,UDA,Wiper,Jubilee
VOTER08499,Kirinyaga,Constituency 9,Ward 4,Central,45,Female,UDA,Yes,2013,UDA,ODM,Jubilee
VOTER08500,Lamu,Constituency 7,Ward 1,Coast,85,Male,UDA,Yes,2017,UDA,UDA,Kanu
VOTER08501,Nyandarua,Constituency 3,Ward 1,Central,69,Male,UDA,Yes,2022,UDA,Kanu,UDA
VOTER08502,Migori,Constituency 9,Ward 5,Nyanza,76,Male,ODM,Yes,2022,ODM,Wiper,ODM
VOTER08503,Mandera,Constituency 3,Ward 3,North Eastern,23,Male,UDA,Yes,2013,UDA,Jubilee,UDA
VOTER08504,Nairobi,Constituency 2,Ward 2,Nairobi,86,Male,ODM,No,2022,ODM,UDA,ODM
VOTER08505,Mandera,Constituency 8,Ward 2,North Eastern,53,Male,UDA,No,2017,ODM,Wiper,Jubilee
VOTER08506,Nairobi,Constituency 2,Ward 1,Nairobi,31,Male,UDA,Yes,2013,UDA,ODM,Independent
VOTER08507,Kilifi,Constituency 1,Ward 4,Coast,82,Male,UDA,Yes,2017,UDA,Wiper,ODM
VOTER08508,Siaya,Constituency 6,Ward 5,Nyanza,42,Female,ODM,Yes,2022,ODM,Jubilee,Independent
VOTER08509,Kilifi,Constituency 6,Ward 5,Coast,81,Female,ODM,Yes,2022,ODM,ODM,ODM
VOTER08510,Meru,Constituency 5,Ward 2,Eastern,76,Female,Wiper,Yes,2022,Wiper,Independent,Wiper
VOTER08511,Vihiga,Constituency 10,Ward 4,Western,79,Female,ODM,No,2017,ODM,UDA,UDA
VOTER08512,Siaya,Constituency 4,Ward 3,Nyanza,88,Male,ODM,Yes,2013,ODM,Independent,Kanu
VOTER08513,Murang'a,Constituency 5,Ward 4,Central,65,Female,UDA,No,2017,UDA,Independent,UDA
VOTER08514,Mandera,Constituency 8,Ward 1,North Eastern,41,Male,UDA,No,2017,ODM,Jubilee,UDA
VOTER08515,Baringo,Constituency 5,Ward 5,Rift Valley,35,Male,UDA,Yes,2017,UDA,Kanu,Kanu
VOTER08516,Mombasa,Constituency 9,Ward 3,Coast,60,Female,ODM,Yes,2017,ODM,Wiper,Wiper
VOTER08517,Tana River,Constituency 8,Ward 4,Coast,20,Female,ODM,No,2022,UDA,Wiper,Kanu
VOTER08518,Kisii,Constituency 7,Ward 2,Nyanza,24,Male,ODM,No,2017,ODM,ODM,Independent
VOTER08519,Nyeri,Constituency 6,Ward 3,Central,46,Male,UDA,No,2017,UDA,Independent,Wiper
VOTER08520,Kirinyaga,Constituency 1,Ward 3,Central,90,Male,UDA,No,2013,UDA,Jubilee,UDA
VOTER08521,Meru,Constituency 7,Ward 1,Eastern,69,Female,UDA,Yes,2013,Wiper,Kanu,Kanu
VOTER08522,Meru,Constituency 4,Ward 5,Eastern,19,Male,Wiper,Yes,2013,UDA,Wiper,Jubilee
VOTER08523,Mandera,Constituency 1,Ward 4,North Eastern,75,Female,UDA,Yes,2017,UDA,UDA,ODM
VOTER08524,Nakuru,Constituency 10,Ward 4,Rift Valley,83,Female,UDA,Yes,2017,UDA,Wiper,Jubilee
VOTER08525,Lamu,Constituency 9,Ward 5,Coast,70,Male,ODM,Yes,2022,ODM,Jubilee,ODM
VOTER08526,Nairobi,Constituency 6,Ward 3,Nairobi,28,Female,UDA,No,2022,ODM,Independent,Kanu
VOTER08527,Embu,Constituency 2,Ward 4,Central,82,Female,UDA,Yes,2022,UDA,Independent,ODM
VOTER08528,Garissa,Constituency 7,Ward 1,North Eastern,64,Male,UDA,Yes,2013,Jubilee,Jubilee,Kanu
VOTER08529,Lamu,Constituency 10,Ward 3,Coast,35,Female,ODM,Yes,2022,UDA,Kanu,Wiper
VOTER08530,Mombasa,Constituency 9,Ward 1,Coast,22,Female,ODM,Yes,2013,ODM,Jubilee,Kanu
VOTER08531,Tana River,Constituency 4,Ward 3,Coast,24,Male,UDA,Yes,2013,ODM,UDA,Independent
VOTER08532,Bungoma,Constituency 4,Ward 1,Western,33,Male,UDA,No,2017,Ford Kenya,Kanu,Kanu
VOTER08533,Homa Bay,Constituency 5,Ward 5,Nyanza,40,Male,ODM,No,2013,ODM,Wiper,UDA
VOTER08534,Busia,Constituency 2,Ward 3,Western,29,Female,ODM,Yes,2022,ODM,Kanu,Kanu
VOTER08535,Bungoma,Constituency 2,Ward 1,Western,70,Male,ODM,Yes,2013,ODM,Wiper,UDA
VOTER08536,Baringo,Constituency 9,Ward 2,Rift Valley,90,Female,UDA,Yes,2022,UDA,Jubilee,ODM
VOTER08537,Mandera,Constituency 2,Ward 2,North Eastern,19,Female,UDA,Yes,2013,UDA,Jubilee,Wiper
VOTER08538,Narok,Constituency 9,Ward 1,Rift Valley,72,Female,UDA,Yes,2017,UDA,Independent,Wiper
VOTER08539,Mombasa,Constituency 10,Ward 1,Coast,22,Male,ODM,Yes,2017,UDA,UDA,Independent
VOTER08540,Lamu,Constituency 1,Ward 3,Coast,30,Male,UDA,No,2022,UDA,Wiper,ODM
VOTER08541,Mombasa,Constituency 5,Ward 4,Coast,68,Female,ODM,Yes,2013,ODM,Jubilee,Wiper
VOTER08542,Narok,Constituency 2,Ward 3,Rift Valley,89,Female,UDA,No,2013,UDA,Kanu,Kanu
VOTER08543,Meru,Constituency 5,Ward 4,Eastern,49,Male,Wiper,Yes,2022,Wiper,Independent,Independent
VOTER08544,Taita Taveta,Constituency 7,Ward 2,Coast,31,Male,UDA,Yes,2013,ODM,Jubilee,Jubilee
VOTER08545,Lamu,Constituency 5,Ward 3,Coast,33,Male,ODM,Yes,2017,ODM,ODM,ODM
VOTER08546,Mandera,Constituency 7,Ward 2,North Eastern,52,Female,UDA,Yes,2022,Jubilee,ODM,Jubilee
VOTER08547,Kilifi,Constituency 3,Ward 2,Coast,76,Female,UDA,No,2017,ODM,Wiper,Wiper
VOTER08548,Embu,Constituency 7,Ward 3,Central,57,Female,UDA,Yes,2022,UDA,Independent,Kanu
VOTER08549,Nyamira,Constituency 6,Ward 3,Nyanza,54,Female,ODM,No,2022,ODM,Wiper,Wiper
VOTER08550,Nairobi,Constituency 5,Ward 5,Nairobi,48,Male,UDA,Yes,2017,ODM,Kanu,Wiper
VOTER08551,Machakos,Constituency 1,Ward 1,Eastern,58,Female,UDA,No,2022,UDA,UDA,Wiper
VOTER08552,Embu,Constituency 8,Ward 1,Central,45,Male,UDA,Yes,2022,UDA,ODM,Kanu
VOTER08553,Kakamega,Constituency 3,Ward 1,Western,84,Male,Ford Kenya,Yes,2013,UDA,Jubilee,Wiper
VOTER08554,Murang'a,Constituency 9,Ward 5,Central,43,Female,UDA,Yes,2022,UDA,Kanu,Wiper
VOTER08555,Nyandarua,Constituency 2,Ward 3,Central,84,Male,UDA,Yes,2017,UDA,ODM,Kanu
VOTER08556,Baringo,Constituency 9,Ward 4,Rift Valley,71,Female,UDA,No,2017,UDA,Jubilee,Jubilee
VOTER08557,Kitui,Constituency 4,Ward 1,Eastern,81,Female,UDA,No,2013,UDA,UDA,ODM
VOTER08558,Nyamira,Constituency 8,Ward 2,Nyanza,90,Male,ODM,No,2022,ODM,Kanu,Independent
VOTER08559,Vihiga,Constituency 8,Ward 4,Western,57,Female,Ford Kenya,Yes,2022,ODM,Independent,Jubilee
VOTER08560,Uasin Gishu,Constituency 6,Ward 5,Rift Valley,45,Female,UDA,No,2022,UDA,Kanu,Kanu
VOTER08561,Machakos,Constituency 1,Ward 3,Eastern,56,Male,Wiper,Yes,2017,UDA,Kanu,UDA
VOTER08562,Busia,Constituency 1,Ward 4,Western,78,Female,ODM,No,2013,ODM,Independent,UDA
VOTER08563,Narok,Constituency 2,Ward 3,Rift Valley,85,Male,UDA,No,2017,UDA,ODM,Wiper
VOTER08564,Vihiga,Constituency 9,Ward 4,Western,22,Female,ODM,Yes,2022,UDA,Independent,Wiper
VOTER08565,Wajir,Constituency 9,Ward 1,North Eastern,24,Male,UDA,Yes,2013,Jubilee,Jubilee,UDA
VOTER08566,Nyeri,Constituency 4,Ward 1,Central,70,Female,UDA,Yes,2013,UDA,Independent,Independent
VOTER08567,Lamu,Constituency 3,Ward 2,Coast,86,Male,ODM,Yes,2017,ODM,Jubilee,ODM
VOTER08568,Kisii,Constituency 5,Ward 2,Nyanza,37,Female,ODM,Yes,2013,ODM,Jubilee,ODM
VOTER08569,Lamu,Constituency 5,Ward 3,Coast,38,Female,UDA,Yes,2017,ODM,Independent,Jubilee
